phi,theta,energy (A.U.),G298 (Hartrees),Pucker,phi_lm2,theta_lm2,phi_lm1,theta_lm1
155.5403152851981,55.865772065740714,-0.423046058957,-0.26886,2h3,205.1028574117751,2.154579273531072,157.1385746454596,81.33281670395984
104.78337466585623,63.79015559540094,-0.422616237521,-0.267594,2e,135.39445298101498,3.8575660271244008,72.80385922405172,80.53827747104819
43.79079891386118,107.98116613772959,-0.423598992404,-0.266555,3s1,52.321412213308065,170.08066992727507,35.402435888361346,89.6091586922305
352.77790614123035,135.42243871236613,-0.422307853374,-0.263776,3e,3.8147329202382747,94.57197352053518,340.26454308227545,155.62562273482683
351.90734228017254,131.93622970099634,-0.422364278767,-0.263615,3e,4.9463226308398225,94.14482129755977,319.45933623904716,152.60907404969836
16.913428203558006,112.05002077360714,-0.423109800983,-0.264719,3e,17.55432410575111,96.1112078271772,79.14126842226676,161.68648541905566
250.1724258385933,81.68636503613918,-0.421902724493,-0.268602,14b,280.6656124418306,77.31478990391385,211.41911973393982,80.26653633019947
57.16056299368115,77.94739216518616,-0.424809079164,-0.268368,b14,345.81225899325835,87.10405170112749,73.81962699370457,78.07634241083478
72.85805456071613,103.4758316436081,-0.423775739157,-0.265889,b14,74.71008095878902,164.7157557759406,43.50357714268064,89.5420581320294
217.04321513773849,47.93253432619746,-0.419654317397,-0.264768,4h3,252.0132589900765,4.1291897475262616,210.71209189315354,76.58126360025692
218.46849341968613,56.31249912940083,-0.425621805989,-0.270882,4h3,236.9604472191925,6.309152876348198,197.62183319672585,77.86271525137795
213.12315590092413,47.3431587216776,-0.422738510769,-0.269199,4h3,196.83548318203282,74.58884919820662,248.18476896957293,5.114123222452195
222.5804131750426,48.76841967096712,-0.422019026115,-0.26631,4h3,250.82770903452246,5.299617414109498,214.78099394768637,76.1282544831444
259.2047002133419,122.88204087888585,-0.423207046279,-0.264787,1h2,211.3810068210542,79.98551586099133,291.4511067774765,169.35771503578403
277.48239120020355,119.2795622495249,-0.423009681829,-0.26637,1h2,287.3647570551834,172.4291140105664,263.0093703670018,87.89064258991851
94.76954930642718,103.96370536354421,-0.424287362377,-0.266206,5s1,109.56569154729998,165.22058220434033,68.79795779983766,85.88741208332051
83.23400207122597,80.92287724036272,-0.423028568775,-0.267245,5s1,75.75802968773283,83.92198184474812,93.19275550428594,76.8922058439676
93.89960935968865,90.44555676212426,-0.423331821751,-0.26838,5s1,83.68609268786514,88.91005100103499,139.80287348373406,83.86773622490229
77.39572952919954,104.20655856639567,-0.424403604817,-0.265559,5s1,50.24965089982236,86.63159972939393,54.68368617057945,166.0225496237568
135.6986680346537,106.71604416393578,-0.426558063351,-0.26715,2so,79.134720268197,161.68782975195802,172.94745775738613,79.40981671728451
129.1959327638722,120.19168403482452,-0.423064949761,-0.264744,5e,170.00702949367061,80.63790183527058,79.14125078650002,161.6860501437281
116.26580602854489,123.0135939129668,-0.42349984743,-0.267305,5e,140.42492540464102,85.23216282509976,107.43079625408086,161.06210517995518
109.22266583685271,134.16318475955708,-0.422848933877,-0.267656,5e,91.5358811940947,162.7940046090922,132.51532423138516,88.2106672728626
132.49782845200724,109.22881841764386,-0.42232451643,-0.264499,5e,74.70998280640943,164.71579755385412,183.66580401665246,77.83820566963527
111.82454072465796,133.2425033698175,-0.423263615975,-0.267736,5e,139.00106949778308,86.46508886503155,87.38358948531203,163.12676205017797
108.83683740265917,131.256434170343,-0.423398795751,-0.267317,5e,86.78970968127543,174.09697183632048,126.92004013869325,89.25704254227702
116.42354964581153,126.29618657493862,-0.423552683807,-0.266777,5e,65.71121356467793,177.25755709181024,127.95047991165252,88.07218033910688
115.68875011196484,137.9091943014598,-0.423786110903,-0.265501,5e,137.15694697384725,89.86704019662601,96.76345405337179,165.41862525807616
116.25813224062111,123.67703225795414,-0.420890928191,-0.265351,5e,139.42252968907957,84.53680506986423,31.03523127885754,172.04021099604896
